"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1263,5,"DZA","Algeria",41,"Tébessa",1263,"Chrea","DZ.TB.CH",NA,"1203","Commune","Commune","","Cheria"
1264,5,"DZA","Algeria",41,"Tébessa",1264,"El Houidjbet","DZ.TB.EH",NA,"1206","Commune","Commune","",""
1265,5,"DZA","Algeria",41,"Tébessa",1265,"El Kouif","DZ.TB.EK",NA,"1211","Commune","Commune","",""
1266,5,"DZA","Algeria",41,"Tébessa",1266,"El Malabiodh","DZ.TB.EL",NA,"1220","Commune","Commune","","El Ma Labiod"
1267,5,"DZA","Algeria",41,"Tébessa",1267,"El Meridj","DZ.TB.ER",NA,"1224","Commune","Commune","",""
1268,5,"DZA","Algeria",41,"Tébessa",1268,"El Mezeraa","DZ.TB.EZ",NA,"1227","Commune","Commune","","El Mazeraa"
1269,5,"DZA","Algeria",41,"Tébessa",1269,"El Ogla","DZ.TB.EO",NA,"1213","Commune","Commune","",""
1270,5,"DZA","Algeria",41,"Tébessa",1270,"El Ouinet","DZ.TB.EA",NA,"1205","Commune","Commune","","El Aouinet|al-`Awaynat"
1271,5,"DZA","Algeria",41,"Tébessa",1271,"Ferkane","DZ.TB.FE",NA,"1228","Commune","Commune","",""
1272,5,"DZA","Algeria",41,"Tébessa",1272,"Guorriguer","DZ.TB.GU",NA,"1216","Commune","Commune","","Gourigueur"
1273,5,"DZA","Algeria",41,"Tébessa",1273,"Hammamet","DZ.TB.HA",NA,"1208","Commune","Commune","","	Hammamat"
1274,5,"DZA","Algeria",41,"Tébessa",1274,"Morsot","DZ.TB.MO",NA,"1212","Commune","Commune","","Mursut"
1275,5,"DZA","Algeria",41,"Tébessa",1275,"Negrine","DZ.TB.NE",NA,"1209","Commune","Commune","",""
1276,5,"DZA","Algeria",41,"Tébessa",1276,"Ogla Melha","DZ.TB.OM",NA,"1215","Commune","Commune","","El Ogla El Malha"
1277,5,"DZA","Algeria",41,"Tébessa",1277,"Ouenza","DZ.TB.OU",NA,"1219","Commune","Commune","","El Ouenza|Winzah"
1278,5,"DZA","Algeria",41,"Tébessa",1278,"Oum Ali","DZ.TB.OA",NA,"1221","Commune","Commune","",""
1279,5,"DZA","Algeria",41,"Tébessa",1279,"Safsaf El Ouesra","DZ.TB.SS",NA,"1207","Commune","Commune","",""
1280,5,"DZA","Algeria",41,"Tébessa",1280,"Stah Guentis","DZ.TB.SG",NA,"1204","Commune","Commune","",""
1281,5,"DZA","Algeria",41,"Tébessa",1281,"Tebessa","DZ.TB.TE",NA,"1201","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tibissah"
1282,5,"DZA","Algeria",41,"Tébessa",1282,"Thelidjene","DZ.TB.TH",NA,"1222","Commune","Commune","","Thlidjene"
1283,5,"DZA","Algeria",42,"Tamanghasset",1283,"Abalissa","DZ.TM.AB",NA,"1102","Commune","Commune","","Abalessa"
1284,5,"DZA","Algeria",42,"Tamanghasset",1284,"Foggaret Azzouia","DZ.TM.FA",NA,"1110","Commune","Commune","","Fouggarat Ez Zouaia"
1285,5,"DZA","Algeria",42,"Tamanghasset",1285,"Idles","DZ.TM.ID",NA,"1105","Commune","Commune","",""
1286,5,"DZA","Algeria",42,"Tamanghasset",1286,"In Ghar","DZ.TM.IG",NA,"1103","Commune","Commune","",""
1287,5,"DZA","Algeria",42,"Tamanghasset",1287,"In Guezzam","DZ.TM.IZ",NA,"1104","Commune","Commune","","`Ayn Qazzan"
1288,5,"DZA","Algeria",42,"Tamanghasset",1288,"In M'Guel","DZ.TM.IM",NA,"1109","Commune","Commune","","In Amguel"
1289,5,"DZA","Algeria",42,"Tamanghasset",1289,"In Salah","DZ.TM.IS",NA,"1108","Commune","Commune","","`Ayn Salah"
1290,5,"DZA","Algeria",42,"Tamanghasset",1290,"Tamenghasset","DZ.TM.TM",NA,"1101","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tamanrasset|Tamanghasat"
1291,5,"DZA","Algeria",42,"Tamanghasset",1291,"Tazrouk","DZ.TM.TA",NA,"1106","Commune","Commune","",""
1292,5,"DZA","Algeria",42,"Tamanghasset",1292,"Tin Zaouatine","DZ.TM.TZ",NA,"1107","Commune","Commune","",""
1293,5,"DZA","Algeria",43,"Tiaret",1293,"Ain Bouchekif","DZ.TR.AB",NA,"1403","Commune","Commune","",""
1294,5,"DZA","Algeria",43,"Tiaret",1294,"Ain Deheb","DZ.TR.AD",NA,"1406","Commune","Commune","","`Ayn Dhahab"
1295,5,"DZA","Algeria",43,"Tiaret",1295,"Ain El Hadid","DZ.TR.AH",NA,"1418","Commune","Commune","",""
1296,5,"DZA","Algeria",43,"Tiaret",1296,"Ain Kermes","DZ.TR.AK",NA,"1428","Commune","Commune","",""
1297,5,"DZA","Algeria",43,"Tiaret",1297,"Ain Zarit","DZ.TR.AZ",NA,"1405","Commune","Commune","",""
1298,5,"DZA","Algeria",43,"Tiaret",1298,"Bougara","DZ.TR.BO",NA,"1440","Commune","Commune","",""
1299,5,"DZA","Algeria",43,"Tiaret",1299,"Chehaima","DZ.TR.CH",NA,"1436","Commune","Commune","",""
1300,5,"DZA","Algeria",43,"Tiaret",1300,"Dahmouni","DZ.TR.DA",NA,"1413","Commune","Commune","",""
1301,5,"DZA","Algeria",43,"Tiaret",1301,"Djebilet Rosfa","DZ.TR.DR",NA,"1419","Commune","Commune","",""
1302,5,"DZA","Algeria",43,"Tiaret",1302,"Djillali Ben Ammar","DZ.TR.DB",NA,"1424","Commune","Commune","","Djillali Ben Amar"
1303,5,"DZA","Algeria",43,"Tiaret",1303,"Faidja","DZ.TR.FA",NA,"1441","Commune","Commune","",""
1304,5,"DZA","Algeria",43,"Tiaret",1304,"Frenda","DZ.TR.FR",NA,"1427","Commune","Commune","","Firindah"
1305,5,"DZA","Algeria",43,"Tiaret",1305,"Guertoufa","DZ.TR.GU",NA,"1422","Commune","Commune","",""
1306,5,"DZA","Algeria",43,"Tiaret",1306,"Hamadia","DZ.TR.HA",NA,"1435","Commune","Commune","",""
1307,5,"DZA","Algeria",43,"Tiaret",1307,"Ksar Chellala","DZ.TR.KC",NA,"1429","Commune","Commune","","Qasr Shillalah"
1308,5,"DZA","Algeria",43,"Tiaret",1308,"Madna","DZ.TR.MN",NA,"1410","Commune","Commune","",""
1309,5,"DZA","Algeria",43,"Tiaret",1309,"Mahdia","DZ.TR.MH",NA,"1415","Commune","Commune","","Mahdiyah"
1310,5,"DZA","Algeria",43,"Tiaret",1310,"Mechraa Safa","DZ.TR.MS",NA,"1434","Commune","Commune","","Machraa Sfa|Mashra`a Asfa"
1311,5,"DZA","Algeria",43,"Tiaret",1311,"Medrissa","DZ.TR.MI",NA,"1408","Commune","Commune","",""
1312,5,"DZA","Algeria",43,"Tiaret",1312,"Medroussa","DZ.TR.MO",NA,"1402","Commune","Commune","",""
1313,5,"DZA","Algeria",43,"Tiaret",1313,"Meghila","DZ.TR.MG",NA,"1421","Commune","Commune","",""
1314,5,"DZA","Algeria",43,"Tiaret",1314,"Mellakou","DZ.TR.ML",NA,"1412","Commune","Commune","",""
1315,5,"DZA","Algeria",43,"Tiaret",1315,"Nadorah","DZ.TR.ND",NA,"1431","Commune","Commune","",""
1316,5,"DZA","Algeria",43,"Tiaret",1316,"Naima","DZ.TR.NM",NA,"1420","Commune","Commune","",""
1317,5,"DZA","Algeria",43,"Tiaret",1317,"Oued Lilli","DZ.TR.OL",NA,"1433","Commune","Commune","",""
1318,5,"DZA","Algeria",43,"Tiaret",1318,"Rahouia","DZ.TR.RA",NA,"1414","Commune","Commune","","Rahuyah"
1319,5,"DZA","Algeria",43,"Tiaret",1319,"Rechaiga","DZ.TR.RE",NA,"1430","Commune","Commune","",""
1320,5,"DZA","Algeria",43,"Tiaret",1320,"Sebaine","DZ.TR.SE",NA,"1425","Commune","Commune","",""
1321,5,"DZA","Algeria",43,"Tiaret",1321,"Sebt","DZ.TR.ST",NA,"1411","Commune","Commune","",""
1322,5,"DZA","Algeria",43,"Tiaret",1322,"Serghine","DZ.TR.SN",NA,"1439","Commune","Commune","",""
1323,5,"DZA","Algeria",43,"Tiaret",1323,"Si Abdelghani","DZ.TR.SG",NA,"1417","Commune","Commune","","Sidi  Abdelghani"
1324,5,"DZA","Algeria",43,"Tiaret",1324,"Sidi Abderrahmane","DZ.CH.SR",NA,"1438","Commune-Cotiere","Commune-Cotiere","",""
1325,5,"DZA","Algeria",43,"Tiaret",1325,"Sidi Ali Mellal","DZ.TR.SM",NA,"1404","Commune","Commune","",""
1326,5,"DZA","Algeria",43,"Tiaret",1326,"Sidi Bakhti","DZ.TR.SB",NA,"1407","Commune","Commune","",""
1327,5,"DZA","Algeria",43,"Tiaret",1327,"Sidi Hosni","DZ.TR.SH",NA,"1423","Commune","Commune","",""
1328,5,"DZA","Algeria",43,"Tiaret",1328,"Sougueur","DZ.TR.SO",NA,"1416","Commune","Commune","","Sughar"
1329,5,"DZA","Algeria",43,"Tiaret",1329,"Tagdemt","DZ.TR.TG",NA,"1432","Commune","Commune","",""
1330,5,"DZA","Algeria",43,"Tiaret",1330,"Takhemaret","DZ.TR.TK",NA,"1437","Commune","Commune","","Takhmaret|Takhamarat"
1331,5,"DZA","Algeria",43,"Tiaret",1331,"Tiaret","DZ.TR.TR",NA,"1401","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tiyarat"
1332,5,"DZA","Algeria",43,"Tiaret",1332,"Tidda","DZ.TR.TD",NA,"1442","Commune","Commune","",""
1333,5,"DZA","Algeria",43,"Tiaret",1333,"Tousnina","DZ.TR.TO",NA,"1426","Commune","Commune","",""
1334,5,"DZA","Algeria",43,"Tiaret",1334,"Zmalet El Emir Abdelkader","DZ.TR.ZE",NA,"1409","Commune","Commune","","Zmalet Emir Abdelkader"
1335,5,"DZA","Algeria",44,"Tindouf",1335,"Oum El Assel","DZ.TN.OA",NA,"3702","Commune","Commune","",""
1336,5,"DZA","Algeria",44,"Tindouf",1336,"Tindouf","DZ.TN.TI",NA,"3701","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tinduf"
1337,5,"DZA","Algeria",45,"Tipaza",1337,"Aghbal","DZ.TP.AG",NA,"4207","Commune","Commune","",""
1338,5,"DZA","Algeria",45,"Tipaza",1338,"Ahmer El Ain","DZ.TP.AA",NA,"4219","Commune","Commune","",""
1339,5,"DZA","Algeria",45,"Tipaza",1339,"Ain Tagourait","DZ.TP.AT",NA,"4213","Commune-Cotiere","Commune-Cotiere","",""
1340,5,"DZA","Algeria",45,"Tipaza",1340,"Beni Mileuk","DZ.TP.BM",NA,"4227","Commune","Commune","","Beni Milleuk"
1341,5,"DZA","Algeria",45,"Tipaza",1341,"Bou Ismail","DZ.TP.BI",NA,"4218","Commune-Cotiere","Commune-Cotiere","","Bu Isma`il"
1342,5,"DZA","Algeria",45,"Tipaza",1342,"Bourkika","DZ.TP.BO",NA,"4205","Commune","Commune","",""
1343,5,"DZA","Algeria",45,"Tipaza",1343,"Chaiba","DZ.TP.CB",NA,"4212","Commune","Commune","",""
1344,5,"DZA","Algeria",45,"Tipaza",1344,"Cherchel","DZ.TP.CR",NA,"4214","Commune-Cotiere","Commune-Cotiere","","Cherchell|Shirsha-ll"
1345,5,"DZA","Algeria",45,"Tipaza",1345,"Damous","DZ.TP.DA",NA,"4215","Commune-Cotiere","Commune-Cotiere","","Damus"
1346,5,"DZA","Algeria",45,"Tipaza",1346,"Douaouda","DZ.TP.DO",NA,"4204","Commune-Cotiere","Commune-Cotiere","",""
1347,5,"DZA","Algeria",45,"Tipaza",1347,"Fouka","DZ.TP.FO",NA,"4217","Commune-Cotiere","Commune-Cotiere","",""
1348,5,"DZA","Algeria",45,"Tipaza",1348,"Gouraya","DZ.TP.GO",NA,"4210","Commune-Cotiere","Commune-Cotiere","",""
1349,5,"DZA","Algeria",45,"Tipaza",1349,"Hadjout","DZ.TP.HJ",NA,"4208","Commune","Commune","","Hajut"
1350,5,"DZA","Algeria",45,"Tipaza",1350,"Hadjret Ennous","DZ.TP.HE",NA,"4228","Commune-Cotiere","Commune-Cotiere","","Hadjeret Ennous"
1351,5,"DZA","Algeria",45,"Tipaza",1351,"Hattatba","DZ.TP.HT",NA,"4225","Commune","Commune","",""
1352,5,"DZA","Algeria",45,"Tipaza",1352,"Kolea","DZ.TP.KO",NA,"4224","Commune","Commune","","al-Qull`ah"
1353,5,"DZA","Algeria",45,"Tipaza",1353,"Larhat","DZ.TP.LA",NA,"4203","Commune-Cotiere","Commune-Cotiere","",""
1354,5,"DZA","Algeria",45,"Tipaza",1354,"Menaceur","DZ.TP.MC",NA,"4202","Commune","Commune","",""
1355,5,"DZA","Algeria",45,"Tipaza",1355,"Merad","DZ.TP.MR",NA,"4216","Commune","Commune","","Meurad"
1356,5,"DZA","Algeria",45,"Tipaza",1356,"Messelmoun","DZ.TP.MS",NA,"4222","Commune-Cotiere","Commune-Cotiere","",""
1357,5,"DZA","Algeria",45,"Tipaza",1357,"Nador","DZ.TP.NA",NA,"4211","Commune","Commune","",""
1358,5,"DZA","Algeria",45,"Tipaza",1358,"Sidi Amar","DZ.TP.SA",NA,"4209","Commune","Commune","","Sidi Amar"
1359,5,"DZA","Algeria",45,"Tipaza",1359,"Sidi Ghiles","DZ.TP.SG",NA,"4221","Commune-Cotiere","Commune-Cotiere","",""
1360,5,"DZA","Algeria",45,"Tipaza",1360,"Sidi Rached","DZ.TP.SR",NA,"4223","Commune","Commune","",""
1361,5,"DZA","Algeria",45,"Tipaza",1361,"Sidi Semiane","DZ.TP.SS",NA,"4226","Commune","Commune","",""
1362,5,"DZA","Algeria",45,"Tipaza",1362,"Tipaza","DZ.TP.TI",NA,"4201","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tibazah"
1363,5,"DZA","Algeria",46,"Tissemsilt",1363,"Ammari","DZ.TS.AM",NA,"3813","Commune","Commune","",""
1364,5,"DZA","Algeria",46,"Tissemsilt",1364,"Beni Chaib","DZ.TS.BC",NA,"3805","Commune","Commune","",""
1365,5,"DZA","Algeria",46,"Tissemsilt",1365,"Beni Lahcene","DZ.TS.BL",NA,"3822","Commune","Commune","",""
1366,5,"DZA","Algeria",46,"Tissemsilt",1366,"Bordj Bounaama","DZ.TS.BB",NA,"3802","Commune","Commune","",""
1367,5,"DZA","Algeria",46,"Tissemsilt",1367,"Bordj El Emir Abdelkader","DZ.TS.BE",NA,"3809","Commune","Commune","",""
1368,5,"DZA","Algeria",46,"Tissemsilt",1368,"Bou Caid","DZ.TS.BD",NA,"3821","Commune","Commune","","Boucaid"
1369,5,"DZA","Algeria",46,"Tissemsilt",1369,"El Youssoufia","DZ.TS.EY",NA,"3814","Commune","Commune","","Youssoufia"
1370,5,"DZA","Algeria",46,"Tissemsilt",1370,"Khemisti","DZ.TS.KH",NA,"3811","Commune","Commune","",""
1371,5,"DZA","Algeria",46,"Tissemsilt",1371,"Larbaa","DZ.TS.LB",NA,"3816","Commune","Commune","","al-Arba`a"
1372,5,"DZA","Algeria",46,"Tissemsilt",1372,"Lardjem","DZ.TS.LJ",NA,"3806","Commune","Commune","",""
1373,5,"DZA","Algeria",46,"Tissemsilt",1373,"Layoune","DZ.TS.LY",NA,"3810","Commune","Commune","",""
1374,5,"DZA","Algeria",46,"Tissemsilt",1374,"Lazharia","DZ.TS.LZ",NA,"3804","Commune","Commune","",""
1375,5,"DZA","Algeria",46,"Tissemsilt",1375,"Maacem","DZ.TS.MA",NA,"3817","Commune","Commune","",""
1376,5,"DZA","Algeria",46,"Tissemsilt",1376,"Melaab","DZ.TS.ME",NA,"3807","Commune","Commune","",""
1377,5,"DZA","Algeria",46,"Tissemsilt",1377,"Ouled Bessem","DZ.TS.OB",NA,"3812","Commune","Commune","",""
1378,5,"DZA","Algeria",46,"Tissemsilt",1378,"Sidi Abed","DZ.TS.SA",NA,"3818","Commune","Commune","",""
1379,5,"DZA","Algeria",46,"Tissemsilt",1379,"Sidi Boutouchent","DZ.TS.SB",NA,"3815","Commune","Commune","",""
1380,5,"DZA","Algeria",46,"Tissemsilt",1380,"Sidi Lantri","DZ.TS.SL",NA,"3808","Commune","Commune","",""
1381,5,"DZA","Algeria",46,"Tissemsilt",1381,"Sidi Slimane","DZ.TS.SS",NA,"3820","Commune","Commune","",""
1382,5,"DZA","Algeria",46,"Tissemsilt",1382,"Tamelaht","DZ.TS.TA",NA,"3819","Commune","Commune","","Tamalaht"
1383,5,"DZA","Algeria",46,"Tissemsilt",1383,"Theniet El Had","DZ.TS.TH",NA,"3803","Commune","Commune","","Thaniyat-al-Had"
1384,5,"DZA","Algeria",46,"Tissemsilt",1384,"Tissemsilt","DZ.TS.TI",NA,"3801","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tisamsilt"
1385,5,"DZA","Algeria",47,"Tizi Ouzou",1385,"Abi Youcef","DZ.TO.AU",NA,"1531","Commune","Commune","",""
1386,5,"DZA","Algeria",47,"Tizi Ouzou",1386,"Aghni-Goughrane","DZ.TO.AG",NA,"1561","Commune","Commune","","Aghni Goughran"
1387,5,"DZA","Algeria",47,"Tizi Ouzou",1387,"Aghrib","DZ.TO.AR",NA,"1553","Commune","Commune","","Aghrib"
1388,5,"DZA","Algeria",47,"Tizi Ouzou",1388,"Ain-El-Hammam","DZ.TO.AE",NA,"1502","Commune","Commune","","Ain El Hammam|`Ayn-al-Hamma-m"
1389,5,"DZA","Algeria",47,"Tizi Ouzou",1389,"Ain-Zaouia","DZ.TO.AN",NA,"1525","Commune","Commune","","Ain Zaouia"
1390,5,"DZA","Algeria",47,"Tizi Ouzou",1390,"Ait-Chaffaa","DZ.TO.AC",NA,"1513","Commune-Cotiere","Commune-Cotiere","","Ait Chaffaa"
1391,5,"DZA","Algeria",47,"Tizi Ouzou",1391,"Ait-Mahmoud","DZ.TO.AM",NA,"1528","Commune","Commune","","Ait Mahmoud"
1392,5,"DZA","Algeria",47,"Tizi Ouzou",1392,"Ait-Yahia","DZ.TO.AH",NA,"1527","Commune","Commune","","Ait Yahia"
1393,5,"DZA","Algeria",47,"Tizi Ouzou",1393,"Ait Aggouacha","DZ.TO.AA",NA,"1535","Commune","Commune","",""
1394,5,"DZA","Algeria",47,"Tizi Ouzou",1394,"Ait Aissa Mimoun","#N/A",NA,"1539","Commune","Commune","",""
1395,5,"DZA","Algeria",47,"Tizi Ouzou",1395,"Ait Bouadou","DZ.TO.AD",NA,"1565","Commune","Commune","","`Ayt Buwadu"
1396,5,"DZA","Algeria",47,"Tizi Ouzou",1396,"Ait Boumehdi","DZ.TO.AB",NA,"1530","Commune","Commune","","Ait Boumahdi"
1397,5,"DZA","Algeria",47,"Tizi Ouzou",1397,"Ait Khelili","DZ.TO.AI",NA,"1558","Commune","Commune","","`Ayt Khalil"
1398,5,"DZA","Algeria",47,"Tizi Ouzou",1398,"Ait Oumalou","DZ.TO.AO",NA,"1542","Commune","Commune","",""
1399,5,"DZA","Algeria",47,"Tizi Ouzou",1399,"Ait Toudert","DZ.TO.AT",NA,"1567","Commune","Commune","",""
1400,5,"DZA","Algeria",47,"Tizi Ouzou",1400,"Ait Yahia Moussa","DZ.TO.AY",NA,"1556","Commune","Commune","","`Ayt Yahiya Mussa"
1401,5,"DZA","Algeria",47,"Tizi Ouzou",1401,"Akbil","DZ.TO.AL",NA,"1503","Commune","Commune","",""
1402,5,"DZA","Algeria",47,"Tizi Ouzou",1402,"Akerrou","DZ.TO.AK",NA,"1544","Commune","Commune","",""
1403,5,"DZA","Algeria",47,"Tizi Ouzou",1403,"Assi Youcef","DZ.TO.AS",NA,"1566","Commune","Commune","","Assi Yusuf"
1404,5,"DZA","Algeria",47,"Tizi Ouzou",1404,"Azazga","DZ.TO.AZ",NA,"1518","Commune","Commune","","`Azazghah"
1405,5,"DZA","Algeria",47,"Tizi Ouzou",1405,"Azzefoun","DZ.TO.AF",NA,"1537","Commune-Cotiere","Commune-Cotiere","","Azeffoun"
1406,5,"DZA","Algeria",47,"Tizi Ouzou",1406,"Beni-Douala","DZ.TO.BD",NA,"1532","Commune","Commune","","Beni Douala|Bani- Duwala"
1407,5,"DZA","Algeria",47,"Tizi Ouzou",1407,"Beni-Zikki","DZ.TO.BK",NA,"1546","Commune","Commune","","Beni Ziki"
1408,5,"DZA","Algeria",47,"Tizi Ouzou",1408,"Beni Aissi","DZ.TO.BA",NA,"1515","Commune","Commune","",""
1409,5,"DZA","Algeria",47,"Tizi Ouzou",1409,"Beni Yenni","DZ.TO.BY",NA,"1552","Commune","Commune","",""
1410,5,"DZA","Algeria",47,"Tizi Ouzou",1410,"Beni Zmenzer","DZ.TO.BZ",NA,"1516","Commune","Commune","",""
1411,5,"DZA","Algeria",47,"Tizi Ouzou",1411,"Boghni","DZ.TO.BG",NA,"1540","Commune","Commune","","Bughni"
1412,5,"DZA","Algeria",47,"Tizi Ouzou",1412,"Boudjima","DZ.TO.BJ",NA,"1555","Commune","Commune","","Bujima"
1413,5,"DZA","Algeria",47,"Tizi Ouzou",1413,"Bounouh","DZ.TO.BN",NA,"1512","Commune","Commune","",""
1414,5,"DZA","Algeria",47,"Tizi Ouzou",1414,"Bouzeguene","DZ.TO.BO",NA,"1534","Commune","Commune","","Bouzguen|Buzqan"
1415,5,"DZA","Algeria",47,"Tizi Ouzou",1415,"Draa-Ben-Khedda","DZ.TO.DB",NA,"1547","Commune","Commune","","Draa Ben Khedda|Dara`a Ban Khaddah"
1416,5,"DZA","Algeria",47,"Tizi Ouzou",1416,"Draa El Mizan","DZ.TO.DM",NA,"1510","Commune","Commune","","Dara`-al-Mizan"
1417,5,"DZA","Algeria",47,"Tizi Ouzou",1417,"Freha","DZ.TO.FH",NA,"1504","Commune","Commune","","Fariha"
1418,5,"DZA","Algeria",47,"Tizi Ouzou",1418,"Frikat","DZ.TO.FK",NA,"1514","Commune","Commune","",""
1419,5,"DZA","Algeria",47,"Tizi Ouzou",1419,"Iboudraren","DZ.TO.IB",NA,"1560","Commune","Commune","",""
1420,5,"DZA","Algeria",47,"Tizi Ouzou",1420,"Idjeur","DZ.TO.ID",NA,"1549","Commune","Commune","",""
1421,5,"DZA","Algeria",47,"Tizi Ouzou",1421,"Iferhounene","DZ.TO.IN",NA,"1517","Commune","Commune","",""
1422,5,"DZA","Algeria",47,"Tizi Ouzou",1422,"Ifigha","DZ.TO.IG",NA,"1541","Commune","Commune","",""
1423,5,"DZA","Algeria",47,"Tizi Ouzou",1423,"Iflissen","DZ.TO.IF",NA,"1554","Commune-Cotiere","Commune-Cotiere","",""
1424,5,"DZA","Algeria",47,"Tizi Ouzou",1424,"Illilten","DZ.TO.IL",NA,"1533","Commune","Commune","",""
1425,5,"DZA","Algeria",47,"Tizi Ouzou",1425,"Illoula Oumalou","DZ.TO.IO",NA,"1519","Commune","Commune","","Iloula Oumalou"
1426,5,"DZA","Algeria",47,"Tizi Ouzou",1426,"Imsouhal","DZ.TO.IM",NA,"1563","Commune","Commune","",""
1427,5,"DZA","Algeria",47,"Tizi Ouzou",1427,"Irdjen","DZ.TO.IR",NA,"1507","Commune","Commune","","Irjan"
1428,5,"DZA","Algeria",47,"Tizi Ouzou",1428,"Larbaa-Nath-Irathen","DZ.TO.LN",NA,"1521","Commune","Commune","","Larba Nait Irathen|Arba-`a- Nayat"
1429,5,"DZA","Algeria",47,"Tizi Ouzou",1429,"M'Kira","DZ.TO.MK",NA,"1526","Commune","Commune","","Mkira|Makirah"
1430,5,"DZA","Algeria",47,"Tizi Ouzou",1430,"Maatkas","DZ.TO.MA",NA,"1529","Commune","Commune","","Maatka|Ma`atka"
1431,5,"DZA","Algeria",47,"Tizi Ouzou",1431,"Makouda","DZ.TO.MD",NA,"1509","Commune","Commune","","Makuda"
1432,5,"DZA","Algeria",47,"Tizi Ouzou",1432,"Mechtrass","DZ.TO.MC",NA,"1506","Commune","Commune","",""
1433,5,"DZA","Algeria",47,"Tizi Ouzou",1433,"Mekla","DZ.TO.ML",NA,"1550","Commune","Commune","","Maklah"
1434,5,"DZA","Algeria",47,"Tizi Ouzou",1434,"Mizrana","DZ.TO.MI",NA,"1562","Commune-Cotiere","Commune-Cotiere","",""
1435,5,"DZA","Algeria",47,"Tizi Ouzou",1435,"Ouacif","DZ.TO.OC",NA,"1548","Commune","Commune","","Wasif"
1436,5,"DZA","Algeria",47,"Tizi Ouzou",1436,"Ouadhia","DZ.TO.OD",NA,"1536","Commune","Commune","","Wadhiyah"
1437,5,"DZA","Algeria",47,"Tizi Ouzou",1437,"Ouaguenoun","DZ.TO.OG",NA,"1524","Commune","Commune","",""
1438,5,"DZA","Algeria",47,"Tizi Ouzou",1438,"Sidi Naamane","DZ.TO.SN",NA,"1559","Commune","Commune","",""
1439,5,"DZA","Algeria",47,"Tizi Ouzou",1439,"Souamaa","DZ.TO.SO",NA,"1505","Commune","Commune","",""
1440,5,"DZA","Algeria",47,"Tizi Ouzou",1440,"Souk El Tenine","DZ.TO.ST",NA,"1557","Commune","Commune","","Souk-El-Thenine"
1441,5,"DZA","Algeria",47,"Tizi Ouzou",1441,"Tadmait","DZ.TO.TA",NA,"1564","Commune","Commune","","Tadma`it"
1442,5,"DZA","Algeria",47,"Tizi Ouzou",1442,"Tigzirt","DZ.TO.TZ",NA,"1538","Commune-Cotiere","Commune-Cotiere","","Tighzirt"
1443,5,"DZA","Algeria",47,"Tizi Ouzou",1443,"Timizart","DZ.TO.TM",NA,"1508","Commune","Commune","","Timizart"
1444,5,"DZA","Algeria",47,"Tizi Ouzou",1444,"Tirmitine","DZ.TO.TT",NA,"1543","Commune","Commune","","Tirmirtin"
1445,5,"DZA","Algeria",47,"Tizi Ouzou",1445,"Tizi-Ghenif","DZ.TO.TG",NA,"1511","Commune","Commune","","Tizi Ghenif"
1446,5,"DZA","Algeria",47,"Tizi Ouzou",1446,"Tizi-Rached","DZ.TO.TR",NA,"1522","Commune","Commune","","Tizi Rached"
1447,5,"DZA","Algeria",47,"Tizi Ouzou",1447,"Tizi N'Tleta","DZ.TO.TN",NA,"1551","Commune","Commune","","Tizi Nthleta|Thizi Natlata"
1448,5,"DZA","Algeria",47,"Tizi Ouzou",1448,"Tizi Ouzou","DZ.TO.TO",NA,"1501","Chef-Lieu-Wilaya","Chef-Lieu-Wilaya","","Tizi Wazu"
1449,5,"DZA","Algeria",47,"Tizi Ouzou",1449,"Yakourene","DZ.TO.YK",NA,"1520","Commune","Commune","","Yakouren"
1450,5,"DZA","Algeria",47,"Tizi Ouzou",1450,"Yatafene","DZ.TO.YT",NA,"1545","Commune","Commune","","Yatafen"
1451,5,"DZA","Algeria",47,"Tizi Ouzou",1451,"Zekri","DZ.TO.ZE",NA,"1523","Commune","Commune","",""
1452,5,"DZA","Algeria",48,"Tlemcen",1452,"Ain Fettah","DZ.TL.AH",NA,"1331","Commune","Commune","","Ain Fetah"
1453,5,"DZA","Algeria",48,"Tlemcen",1453,"Ain Fezza","DZ.TL.AF",NA,"1312","Commune","Commune","",""
1454,5,"DZA","Algeria",48,"Tlemcen",1454,"Ain Ghoraba","DZ.TL.AG",NA,"1349","Commune","Commune","",""
1455,5,"DZA","Algeria",48,"Tlemcen",1455,"Ain Kebira","DZ.TL.AK",NA,"1353","Commune","Commune","",""
1456,5,"DZA","Algeria",48,"Tlemcen",1456,"Ain Nehala","DZ.TL.AN",NA,"1325","Commune","Commune","",""
1457,5,"DZA","Algeria",48,"Tlemcen",1457,"Ain Tallout","DZ.TL.AT",NA,"1303","Commune","Commune","",""
1458,5,"DZA","Algeria",48,"Tlemcen",1458,"Ain Youcef","DZ.TL.AY",NA,"1315","Commune","Commune","",""
